kaupverd;teg_eign;byggar;birtm2;matssvaedi
33000;Íbúðareign;2006;82;510
13500;Íbúðareign;1997;49.5;6080
17320;Íbúðareign;1944;110;2050
17600;Íbúðareign;1987;56.5;220
23900;Íbúðareign;1968;101.5;170
39000;Íbúðareign;1986;174.3;500
25500;Íbúðareign;1974;65.5;283
13000;Íbúðareign;1906;36.6;20
19700;Íbúðareign;1945;53.6;90
23500;Íbúðareign;1968;104.4;170
46300;Einbýlishús;1987;171.1;120
95000;Einbýlishús;2012;341.8;640
28500;Íbúðareign;1959;89.9;90
31500;Íbúðareign;1963;129.5;91
56016;Íbúðareign;2014;128.8;20
46500;Einbýlishús;1984;216.8;120
31000;Íbúðareign;2001;81.8;90
27450;Íbúðareign;2003;97.2;110
17000;Íbúðareign;1977;44.4;72
19700;Íbúðareign;1974;78.1;160
19500;Íbúðareign;1973;58;320
15700;Íbúðareign;1978;40.3;320
23500;Íbúðareign;1978;99.1;320
20300;Íbúðareign;1947;62;80
34000;Íbúðareign;2002;112.6;840
16500;Íbúðareign;1970;90.1;6040
26500;Íbúðareign;1998;86.1;840
33400;Íbúðareign;2011;119.7;6040
19000;Íbúðareign;2006;113;2040
22500;Íbúðareign;1965;57.9;91
34000;Íbúðareign;2000;137.6;140
40000;Íbúðareign;2007;145.5;320
43000;Raðhús;1999;175.1;840
27500;Íbúðareign;2003;94.9;180
31400;Íbúðareign;1946;94.7;72
20000;Íbúðareign;1978;56.2;500
22900;Íbúðareign;2004;63.7;510
45500;Íbúðareign;2013;138.6;300
26300;Íbúðareign;1988;82.9;330
25500;Íbúðareign;1959;116.2;100
20600;Íbúðareign;2005;76.2;630
39900;Íbúðareign;2014;100.4;340
27200;Íbúðareign;1993;75.4;150
34900;Íbúðareign;1992;135.5;500
28600;Íbúðareign;1967;74;72
19750;Íbúðareign;1948;83.5;100
13900;Íbúðareign;1967;39;100
28500;Íbúðareign;2003;95.9;180
22000;Íbúðareign;2004;88.2;630
38500;Íbúðareign;1995;152.8;330
28600;Einbýlishús;1942;162.9;320
21700;Íbúðareign;1939;65.7;72
26500;Íbúðareign;1960;77.3;90
51000;Parhús;1995;180.7;130
11250;Einbýlishús;1900;124.1;6040
33600;Raðhús;2003;135.3;6030
13500;Íbúðareign;1965;83.6;6040
17700;Íbúðareign;1992;83.7;2050
24500;Raðhús;1984;136.8;2050
23500;Íbúðareign;1994;102.6;620
34850;Íbúðareign;2004;128.5;350
21950;Íbúðareign;1973;75.1;320
23800;Íbúðareign;1960;82.6;320
45500;Einbýlishús;1963;196.1;283
50000;Íbúðareign;1950;148;70
18500;Íbúðareign;1950;47.9;100
25250;Íbúðareign;1976;114.3;150
19700;Íbúðareign;1973;82;161
34140;Íbúðareign;2014;114.6;680
34000;Íbúðareign;1982;123.5;320
36000;Íbúðareign;2007;132.8;351
24350;Íbúðareign;1979;97.4;320
27000;Raðhús;1975;236.1;160
45500;Einbýlishús;1993;158.6;130
42000;Einbýlishús;1976;174.2;800
32700;Íbúðareign;1977;152.2;160
25000;Íbúðareign;1963;76.5;91
28000;Íbúðareign;2003;93.2;180
37700;Einbýlishús;1942;192.3;90
26500;Íbúðareign;1953;93.5;72
26500;Íbúðareign;1978;67.8;72
11700;Íbúðareign;1980;54.3;6040
33000;Einbýlishús;1970;177.5;6030
14274;Íbúðareign;1979;77.3;2050
28900;Íbúðareign;1978;113.2;500
36650;Íbúðareign;1961;119.7;100
11650;Íbúðareign;1984;46.3;2050
23500;Íbúðareign;1947;78.8;100
23500;Íbúðareign;1947;78.8;100
34500;Íbúðareign;1999;150.4;130
46000;Íbúðareign;1980;251.2;150
27700;Íbúðareign;1939;78.7;72
34500;Íbúðareign;2010;118.2;630
19700;Íbúðareign;1943;59.3;72
30500;Íbúðareign;2000;103;110
28252;Íbúðareign;2014;91.3;640
25000;Einbýlishús;1943;90.9;100
26700;Íbúðareign;1958;85.9;100
34000;Íbúðareign;1991;111.7;72
42200;Íbúðareign;1951;142.3;284
36300;Raðhús;1976;189.7;150
16400;Íbúðareign;1991;51;281
32500;Einbýlishús;1973;175.6;160
14000;Íbúðareign;1979;41;160
21000;Íbúðareign;1988;91.8;680
45000;Raðhús;1972;158;500
42000;Íbúðareign;1960;161.3;100
29500;Íbúðareign;1960;109;100
36500;Íbúðareign;1965;149;500
34000;Íbúðareign;1959;92.4;100
13800;Íbúðareign;1944;86.2;6020
96500;Íbúðareign;2015;183.2;20
23000;Íbúðareign;1965;72.6;90
37000;Íbúðareign;1957;145.9;320
27000;Íbúðareign;2007;110.5;351
41700;Íbúðareign;1956;146.1;90
86000;Einbýlishús;1984;420.9;210
60500;Einbýlishús;1957;272.3;281
24900;Íbúðareign;1993;99.8;130
37500;Íbúðareign;1988;169.6;150
69500;Einbýlishús;2000;257;200
36300;Íbúðareign;2003;116.6;340
21450;Íbúðareign;1942;64.7;90
46000;Íbúðareign;1939;134.6;90
28200;Íbúðareign;2002;104.7;110
29400;Íbúðareign;1974;100;283
34900;Íbúðareign;2009;93.7;400
22400;Íbúðareign;1975;93;150
31300;Einbýlishús;2007;183.7;2040
17500;Íbúðareign;1955;194.5;2050
52000;Raðhús;1996;196.8;650
26300;Íbúðareign;1985;100.2;500
26200;Íbúðareign;1969;97;600
19500;Íbúðareign;1964;54.6;91
26200;Íbúðareign;1994;73.8;330
42000;Íbúðareign;2007;166;351
8800;Íbúðareign;1895;64.7;6020
7000;Íbúðareign;1932;57.7;6020
32000;Íbúðareign;1963;129.8;91
28400;Íbúðareign;2004;95.7;180
18500;Íbúðareign;1929;39.8;11
23500;Íbúðareign;1947;60.5;80
21328;Íbúðareign;2006;91.4;2040
38500;Íbúðareign;1998;150.4;340
36800;Einbýlishús;1966;147.3;200
36000;Íbúðareign;2002;120;180
24900;Íbúðareign;1971;103.6;170
31000;Raðhús;1973;136.8;161
27250;Íbúðareign;1965;76;400
22500;Íbúðareign;1990;68.6;500
20000;Íbúðareign;1973;82.3;320
55500;Parhús;1975;200;100
21200;Íbúðareign;1993;70.8;650
17000;Íbúðareign;1980;180.4;6040
40500;Raðhús;2013;146.2;6040
25100;Íbúðareign;1995;83.6;130
26000;Einbýlishús;1923;184.4;6020
32900;Íbúðareign;2003;136.9;180
26600;Íbúðareign;1996;85.2;340
26000;Íbúðareign;1942;80.6;90
28500;Íbúðareign;1964;107.2;91
18300;Íbúðareign;1968;86;170
29500;Íbúðareign;1985;77;85
53500;Íbúðareign;2014;154.8;320
61100;Einbýlishús;2006;220.3;351
29000;Íbúðareign;2007;101.7;351
60000;Einbýlishús;2000;229.5;840
58500;Einbýlishús;2014;199.7;810
26500;Raðhús;2002;118.8;6030
38800;Íbúðareign;2007;121.7;511
34400;Íbúðareign;2008;101.8;600
50500;Raðhús;1975;190;500
23500;Íbúðareign;2006;79.5;630
21700;Íbúðareign;1985;82.8;220
27000;Íbúðareign;1960;84.4;72
26500;Íbúðareign;1959;69.1;70
33800;Íbúðareign;1929;83.8;11
26000;Íbúðareign;1942;91.5;72
18900;Íbúðareign;1942;47.2;20
16540;Íbúðareign;1960;116.5;2050
20884;Íbúðareign;2006;116.9;2040
12800;Íbúðareign;2007;62;2040
39200;Íbúðareign;2008;111.9;510
32500;Íbúðareign;2000;119.4;140
21000;Íbúðareign;1972;110.8;161
53000;Íbúðareign;2001;188.6;180
33300;Íbúðareign;1988;113;120
20500;Íbúðareign;1933;46.2;20
16800;Íbúðareign;1978;62.2;320
41800;Raðhús;1925;178.6;11
44700;Einbýlishús;1980;194.1;800
25300;Íbúðareign;1975;109.2;150
20500;Íbúðareign;1958;53.3;100
29000;Íbúðareign;1989;153.6;120
32500;Íbúðareign;2008;117.7;810
43900;Íbúðareign;2008;183.2;600
62500;Raðhús;2005;179.2;520
28025;Íbúðareign;2006;108.6;630
33900;Íbúðareign;1982;135.8;500
40900;Íbúðareign;2014;109.5;300
35900;Íbúðareign;2013;114.3;351
19900;Íbúðareign;1972;48.6;280
24200;Íbúðareign;1991;82.3;130
28400;Íbúðareign;1950;79.1;90
50900;Íbúðareign;1950;146.5;90
23480;Íbúðareign;2009;117.4;2040
15500;Íbúðareign;1939;45.5;72
25600;Íbúðareign;1955;73.4;100
25400;Íbúðareign;1967;94.8;100
47500;Íbúðareign;1928;110.1;31
37500;Íbúðareign;2005;106.2;510
26700;Íbúðareign;1992;95.3;130
28200;Íbúðareign;1965;105.3;90
27760;Íbúðareign;2014;90.9;680
53000;Einbýlishús;1971;195.1;500
35880;Íbúðareign;2007;93.6;280
23900;Íbúðareign;1942;58.1;90
61500;Parhús;2007;255.2;350
30200;Íbúðareign;2000;97.7;340
67000;Parhús;1934;266.3;20
34500;Íbúðareign;2005;126.1;350
38250;Íbúðareign;1957;122.7;100
58000;Raðhús;1975;202;400
30500;Íbúðareign;2008;104;600
28600;Íbúðareign;1976;162.3;600
58000;Parhús;1990;239.6;300
19400;Íbúðareign;1957;103.6;320
46200;Íbúðareign;2015;125.6;340
49000;Íbúðareign;2015;126.6;340
44900;Íbúðareign;2015;124.8;340
27500;Íbúðareign;2006;96.7;351
22300;Íbúðareign;1944;85.8;400
24800;Íbúðareign;1994;85.5;130
20500;Íbúðareign;1959;61.8;100
66900;Einbýlishús;1985;309.3;120
24004;Íbúðareign;1995;97;650
38300;Íbúðareign;1970;120;280
51000;Íbúðareign;1945;136;90
21900;Íbúðareign;1952;67.9;100
27000;Íbúðareign;2005;102.6;630
35000;Íbúðareign;1974;101.6;283
38700;Íbúðareign;2004;124.6;510
38168;Íbúðareign;2014;115.2;6010
17500;Íbúðareign;1967;69.1;90
28500;Íbúðareign;2008;109;810
17500;Íbúðareign;1991;60.4;6080
15600;Íbúðareign;1977;83.3;6040
48000;Einbýlishús;1979;307;6040
25800;Íbúðareign;2014;97.4;6010
38250;Íbúðareign;2004;120.6;510
39800;Raðhús;1968;204.3;170
24500;Íbúðareign;1946;64.7;80
20900;Íbúðareign;2003;78.2;6080
22700;Íbúðareign;1952;145.7;6040
17800;Íbúðareign;1994;77.2;6080
34900;Raðhús;1984;176.2;6040
21500;Íbúðareign;1977;111.8;6030
27250;Raðhús;1966;152.8;6030
40500;Íbúðareign;2007;148.4;351
20800;Íbúðareign;2004;61.2;200
17000;Parhús;1945;80.7;281
64000;Parhús;1935;216.8;25
18500;Íbúðareign;1947;21.1;100
39000;Raðhús;1973;197.4;160
31300;Íbúðareign;2004;116.9;270
30590;Íbúðareign;2014;90.9;680
26130;Íbúðareign;2014;70.8;680
21350;Íbúðareign;1965;110.8;600
30400;Íbúðareign;1987;113.1;330
23000;Íbúðareign;1952;82.1;600
40900;Íbúðareign;2014;108.9;300
47500;Íbúðareign;2004;125.2;510
25000;Íbúðareign;1968;118.1;600
29900;Íbúðareign;2007;105.1;351
45500;Raðhús;1999;166.1;140
24700;Íbúðareign;1925;72.1;20
50000;Einbýlishús;1968;241.1;170
34500;Íbúðareign;1957;130.4;100
35500;Íbúðareign;2008;131.5;810
35500;Raðhús;1973;122;800
16000;Íbúðareign;1986;96.5;2050
41000;Íbúðareign;2001;110.5;100
21200;Íbúðareign;1971;78.5;600
46000;Raðhús;1975;158;500
28500;Íbúðareign;1989;81.6;72
17500;Íbúðareign;1923;35.1;20
21700;Íbúðareign;1967;101.7;600
25600;Parhús;1989;73.5;320
48000;Einbýlishús;1999;183;350
29300;Íbúðareign;1972;109.1;320
26500;Íbúðareign;2002;93.3;110
26000;Íbúðareign;1906;95;20
25700;Íbúðareign;1938;78.2;20
25000;Íbúðareign;1987;87.7;220
44000;Raðhús;1987;181.6;120
18500;Íbúðareign;1983;93.7;6040
28000;Íbúðareign;1958;80.5;72
25000;Íbúðareign;1989;65.6;25
27000;Íbúðareign;1993;98.6;330
27500;Íbúðareign;1966;108.3;320
28000;Íbúðareign;2005;95.8;350
47000;Íbúðareign;2014;134.4;300
27300;Íbúðareign;1966;70.2;72
26690;Íbúðareign;1996;79.7;650
22383;Einbýlishús;1949;132.8;6030
56000;Einbýlishús;1976;215.7;6030
24900;Raðhús;1994;92.3;6080
34900;Raðhús;1978;217.2;150
24400;Íbúðareign;1980;91;160
65500;Einbýlishús;1993;249;120
27200;Íbúðareign;1955;104.6;100
70000;Íbúðareign;1931;176.5;25
14500;Íbúðareign;1943;138.7;2040
43800;Einbýlishús;1977;196.8;700
28100;Íbúðareign;2014;90.3;680
27900;Íbúðareign;1937;70.3;25
53000;Parhús;1999;213.6;650
55000;Einbýlishús;1967;278.7;600
40000;Íbúðareign;1984;157.4;210
24000;Íbúðareign;1924;57.6;31
13000;Íbúðareign;1970;48.1;170
74000;Einbýlishús;2001;321.7;640
53000;Raðhús;2000;191.1;340
25000;Íbúðareign;1982;79.4;320
22000;Íbúðareign;1977;83.3;320
49500;Parhús;1995;176.3;340
24000;Íbúðareign;1981;97.4;320
45700;Raðhús;1988;181.3;120
39000;Raðhús;2008;195.3;2040
31000;Einbýlishús;1971;173.8;2050
7300;Íbúðareign;1980;50.6;2040
40000;Íbúðareign;1955;111.1;70
16000;Íbúðareign;1943;51.2;72
40100;Einbýlishús;1974;196.4;800
48000;Parhús;1988;172.6;120
27500;Íbúðareign;1952;95.3;284
24900;Íbúðareign;1942;72.4;72
40020;Parhús;2006;159.2;6030
18653;Íbúðareign;2005;86.4;2050
37300;Íbúðareign;2003;127.7;340
60000;Einbýlishús;1984;439.6;300
45900;Íbúðareign;2014;186;350
20800;Íbúðareign;2001;90.4;290
17500;Íbúðareign;1976;93.2;150
12600;Íbúðareign;1979;67.6;6040
28300;Íbúðareign;2007;118.1;351
29900;Íbúðareign;1957;121;80
24000;Íbúðareign;1961;77.2;283
45000;Einbýlishús;1984;227.7;150
58990;Íbúðareign;2014;141.1;400
24500;Íbúðareign;2005;96.8;630
27900;Íbúðareign;2014;91.5;640
37600;Parhús;1965;193.1;300
20700;Íbúðareign;1978;84;320
41500;Íbúðareign;1961;160.7;100
43000;Íbúðareign;1961;185.6;281
46500;Einbýlishús;1984;179.1;660
68500;Einbýlishús;2007;291.3;640
26500;Íbúðareign;2013;97.7;630
29000;Íbúðareign;2006;106.8;510
21000;Íbúðareign;1989;67.4;6030
25800;Íbúðareign;2014;96.7;6010
43600;Einbýlishús;1967;174;6030
40500;Íbúðareign;1960;158.1;281
32000;Íbúðareign;1999;99.8;140
32000;Íbúðareign;1999;99.8;140
17909;Íbúðareign;1973;64.2;161
19500;Íbúðareign;1946;48.9;80
23000;Íbúðareign;1942;85.8;90
33600;Íbúðareign;1995;102.5;330
21800;Íbúðareign;1969;65.9;320
46100;Íbúðareign;2007;197.8;351
26600;Íbúðareign;1990;97;120
48100;Íbúðareign;1996;173;130
24000;Íbúðareign;1995;76.8;130
25900;Íbúðareign;1982;78;320
30700;Íbúðareign;1999;115;330
32900;Íbúðareign;2014;86.1;340
30400;Íbúðareign;1994;91.8;330
55300;Raðhús;2007;208.7;350
26200;Íbúðareign;1946;71.8;80
40000;Íbúðareign;2000;129.7;72
24400;Íbúðareign;1988;97.4;120
31900;Íbúðareign;2012;90.6;160
36900;Íbúðareign;2008;139.8;130
34500;Íbúðareign;1959;112.3;100
34300;Íbúðareign;1971;130.9;281
11500;Íbúðareign;1904;74.8;6020
25694;Raðhús;1974;108.6;6040
17800;Íbúðareign;2002;81.4;2050
13900;Íbúðareign;1980;83.7;2040
16350;Íbúðareign;1979;102.3;6040
11200;Íbúðareign;1985;78;2040
38800;Íbúðareign;2008;118.5;181
27000;Íbúðareign;2004;79.9;510
25000;Íbúðareign;1967;95.7;200
23100;Íbúðareign;1927;90.8;20
23800;Íbúðareign;1948;73.2;100
32000;Íbúðareign;1995;101.5;100
24600;Íbúðareign;1988;67;11
59500;Einbýlishús;1986;241.9;600
24900;Íbúðareign;1968;96.3;200
28000;Íbúðareign;1972;105.9;600
42500;Íbúðareign;2014;107.9;340
40000;Einbýlishús;1952;259.5;320
34800;Íbúðareign;1965;145.2;320
27000;Raðhús;1994;155.4;2050
21400;Íbúðareign;2007;100.5;2040
23000;Íbúðareign;1942;73.9;72
29700;Íbúðareign;2000;91.8;520
34200;Raðhús;1988;139.8;600
35000;Raðhús;1972;151.8;6030
11913;Íbúðareign;1923;90.3;6020
14500;Íbúðareign;1926;124.8;6020
17700;Íbúðareign;1990;89.9;6040
16300;Parhús;1947;104.3;6020
34000;Einbýlishús;1958;222;6030
27700;Íbúðareign;2005;105.4;630
40000;Íbúðareign;2004;123.4;510
77000;Einbýlishús;1989;364.8;540
33500;Íbúðareign;2001;123.4;340
37000;Íbúðareign;2003;108.8;340
23750;Íbúðareign;1969;99;600
23625;Íbúðareign;1968;104.3;170
29900;Íbúðareign;1993;137.6;130
23700;Íbúðareign;1978;88.1;320
27000;Íbúðareign;1980;75.3;320
29500;Íbúðareign;2005;101.9;350
37000;Íbúðareign;1974;101.6;283
39900;Íbúðareign;2000;153.1;340
17000;Íbúðareign;1971;50.3;320
33900;Íbúðareign;2000;113.3;330
29000;Íbúðareign;1960;70;20
30000;Íbúðareign;1974;101.1;283
35700;Íbúðareign;2001;166.7;640
33100;Íbúðareign;2007;119.7;351
19500;Íbúðareign;1978;67.5;320
13600;Íbúðareign;1992;64.4;2050
21700;Raðhús;2006;133.7;2040
32300;Íbúðareign;1999;140.9;680
18530;Íbúðareign;1995;52.6;600
25500;Íbúðareign;1999;89.2;680
25000;Íbúðareign;2014;80;351
30750;Íbúðareign;1996;114.3;330
22600;Íbúðareign;2004;71.8;350
22200;Íbúðareign;1964;51.8;90
61100;Raðhús;1970;182.8;280
38000;Íbúðareign;2013;126.8;510
32600;Íbúðareign;2008;111.1;511
27500;Íbúðareign;1976;133.5;600
28000;Íbúðareign;1983;87;72
32800;Íbúðareign;1990;188.8;120
45500;Raðhús;1990;139.8;90
43000;Einbýlishús;1954;144.2;281
21500;Íbúðareign;1973;86.1;170
12950;Íbúðareign;1973;80.2;6030
21000;Íbúðareign;2008;97.9;2040
51000;Einbýlishús;1973;201.7;600
12800;Íbúðareign;1980;60.7;6040
47000;Einbýlishús;1968;165.6;200
34700;Íbúðareign;2014;101.3;351
18500;Íbúðareign;1959;46.2;100
24100;Íbúðareign;1961;88.8;100
37900;Íbúðareign;1939;100.5;72
38000;Íbúðareign;2009;156;810
64500;Einbýlishús;1932;202.1;660
27400;Íbúðareign;1981;136.5;150
27700;Íbúðareign;2014;90.6;680
41040;Íbúðareign;2014;131.9;680
18600;Íbúðareign;1986;51.3;120
35900;Íbúðareign;2014;114.3;351
35000;Íbúðareign;1998;134.5;340
43500;Íbúðareign;2014;121.5;320
38800;Einbýlishús;1964;198.4;320
41500;Parhús;1951;187.1;300
49000;Einbýlishús;1986;197.9;330
14750;Íbúðareign;1961;54.2;90
21445;Íbúðareign;1998;91.2;6080
30600;Raðhús;1983;176.3;6040
26500;Íbúðareign;1973;146;600
20000;Íbúðareign;1936;58.5;90
22600;Íbúðareign;1988;64.1;120
47000;Íbúðareign;2013;128.4;510
23200;Íbúðareign;1948;72.1;70
19500;Íbúðareign;1986;51.3;120
30500;Íbúðareign;1959;133.3;600
55000;Einbýlishús;2000;220.5;640
34000;Íbúðareign;2007;121.2;680
30400;Íbúðareign;2014;79.6;320
23100;Íbúðareign;1979;72.8;320
42000;Raðhús;1991;207;120
18800;Íbúðareign;1940;66.5;90
25500;Íbúðareign;1937;70.6;25
70000;Einbýlishús;1970;218.8;560
39000;Íbúðareign;2007;168.4;351
39000;Íbúðareign;1958;155.5;90
32000;Íbúðareign;1982;79.3;400
27500;Íbúðareign;1963;87.9;90
25500;Íbúðareign;1996;86.5;130
41900;Íbúðareign;1912;108.7;20
16800;Íbúðareign;1932;47.5;75
18500;Íbúðareign;1992;62.3;130
31800;Íbúðareign;2007;110.2;270
22000;Íbúðareign;1968;80.4;200
22800;Íbúðareign;1934;54.8;20
37600;Íbúðareign;2014;102.9;500
32800;Íbúðareign;1995;102.5;330
36200;Íbúðareign;2007;143.2;351
48000;Raðhús;1967;194.3;91
23300;Íbúðareign;1983;99.7;220
28000;Íbúðareign;1965;100.9;91
24000;Íbúðareign;1938;70.2;20
35500;Íbúðareign;1982;114.5;20
54200;Raðhús;2002;179.7;520
38700;Íbúðareign;2013;115.1;320
29900;Íbúðareign;2014;79.8;320
17300;Íbúðareign;1938;69.1;90
43900;Raðhús;2004;167;810
27000;Íbúðareign;2008;79.7;181
41100;Raðhús;2014;156.2;6010
22900;Íbúðareign;2002;66.1;840
63000;Einbýlishús;1988;192.7;500
65000;Einbýlishús;1994;249.8;350
27500;Íbúðareign;2007;96.6;270
54000;Einbýlishús;1978;288.8;160
24800;Íbúðareign;1989;85.7;120
40500;Íbúðareign;1991;111.2;72
51500;Einbýlishús;1990;208.4;120
18900;Íbúðareign;1973;74.2;160
60000;Raðhús;1989;187.4;400
50000;Parhús;1973;206.7;100
32000;Íbúðareign;1960;104.6;100
26200;Íbúðareign;2007;102.7;810
37200;Íbúðareign;2006;135.7;270
37200;Íbúðareign;1960;153.1;100
36600;Íbúðareign;2005;138.9;180
26000;Raðhús;1979;144.4;800
18100;Íbúðareign;1913;60.5;20
23700;Íbúðareign;1950;63.8;100
24200;Íbúðareign;1927;63.5;90
55790;Íbúðareign;2014;139.9;400
25450;Íbúðareign;1966;96.1;200
15300;Íbúðareign;1972;34.9;25
20800;Íbúðareign;1996;65.9;130
21600;Íbúðareign;1994;63;130
26300;Íbúðareign;1941;72.2;25
24000;Íbúðareign;2009;52.9;120
20500;Íbúðareign;1974;111.5;160
25750;Íbúðareign;1952;86.4;300
20000;Íbúðareign;2008;90;2040
50000;Einbýlishús;2004;195.8;130
29900;Íbúðareign;1974;101.9;283
18500;Íbúðareign;1974;78.1;161
23800;Íbúðareign;1979;103.3;160
28000;Íbúðareign;1965;81.5;72
29500;Íbúðareign;1948;58.8;80
38500;Einbýlishús;1968;197;6030
28863;Íbúðareign;2004;116.1;180
24470;Íbúðareign;2008;113.3;2040
23000;Einbýlishús;1984;143.3;2040
40000;Einbýlishús;1998;213.5;2040
58500;Einbýlishús;1960;277.9;2050
24200;Einbýlishús;1964;216.6;2040
13000;Íbúðareign;1954;73.8;2040
48500;Íbúðareign;2008;131.5;510
85000;Einbýlishús;1967;243.2;560
25850;Íbúðareign;1991;100.2;620
45000;Einbýlishús;2005;191.6;700
21000;Íbúðareign;1965;90.9;600
44900;Íbúðareign;2014;142.6;351
34200;Íbúðareign;2006;130.3;351
39900;Íbúðareign;2015;103.5;340
24000;Íbúðareign;1988;84.7;330
27000;Íbúðareign;2011;77.1;340
27100;Íbúðareign;2004;88.2;350
53700;Raðhús;1999;206.7;340
24600;Íbúðareign;1980;75.3;320
24000;Parhús;1989;124;320
28500;Íbúðareign;1999;101.8;340
29400;Íbúðareign;2006;97.5;350
44000;Íbúðareign;1951;136.8;70
71100;Einbýlishús;1910;210;25
33000;Íbúðareign;1958;117.7;11
16700;Íbúðareign;1995;47.5;800
32500;Íbúðareign;2004;116.1;840
33900;Íbúðareign;2010;101.7;181
35500;Íbúðareign;2010;102;181
30500;Íbúðareign;1963;128.6;91
35900;Íbúðareign;2008;129.6;810
48900;Raðhús;2004;220.2;810
24200;Íbúðareign;1944;72.8;80
24000;Íbúðareign;1951;75.6;70
30300;Íbúðareign;1963;120;100
32900;Íbúðareign;2010;98.3;181
23500;Íbúðareign;2014;70.1;680
11500;Íbúðareign;1956;86.7;2040
8500;Íbúðareign;1956;58;2040
32500;Íbúðareign;1939;76.3;70
17700;Íbúðareign;1967;60.6;200
16000;Íbúðareign;1986;43.3;220
39850;Einbýlishús;1984;193.7;6040
28500;Einbýlishús;1953;159.7;6030
16000;Íbúðareign;1947;48.4;6020
26200;Íbúðareign;1988;106;120
26700;Íbúðareign;1964;87.2;91
45500;Íbúðareign;1960;155.4;283
27910;Íbúðareign;1988;80.1;72
43900;Íbúðareign;1947;142.5;100
24600;Íbúðareign;2006;96.4;630
28095;Íbúðareign;2014;91.5;680
24900;Íbúðareign;1929;62.3;25
29000;Raðhús;1986;110.7;810
32000;Íbúðareign;2004;114.8;350
35500;Íbúðareign;1998;104.9;330
27300;Íbúðareign;2006;102.6;351
35900;Íbúðareign;2014;114.3;351
40000;Íbúðareign;1985;123.8;280
23000;Íbúðareign;2002;77.4;640
47600;Íbúðareign;1958;151.3;80
13300;Íbúðareign;1977;59.9;6030
19500;Íbúðareign;1947;103.4;6020
22500;Íbúðareign;2008;113.3;2040
20081;Íbúðareign;2006;89;2040
14500;Einbýlishús;1999;97.9;2040
33500;Einbýlishús;2003;200.9;290
25400;Íbúðareign;1956;73.5;80
